name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Hiv███ Co███y","Men's clothing store","485███dis███Ave█████████k, █████████","https://www.hiveandcolony.com/","+16███885███","","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM Tue",19,5,"https://lh5.googleusercontent.com/p/AF1QipMwLXKvK8myw-TRPvWgiJ462Mi6YhRQEMe1c54x=w408-h272-k-no","https://search.google.com/local/reviews?placeid=ChIJZfo3QOFZwokRIzVscFryouo&q=Meclothingstore,+Hive+%26+Colony+485MadisonAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Hive+%26+Colony/@40.7588086,-73.9744859,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259e14037fa65:0xeaa2f25a706c3523!8m2!3d40.7588086!4d-73.9744859!16s%2Fg%2F11l36kdt1b?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7588086,-73.9744859,"ChIJZfo3QOFZwokRIzVscFryouo","US","","[""Small business""]","null","","Meclothingstore"
"Lui███FAS███N","Clothing store","139███t N███ola█████████w Y███████████████","","+19███034███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""10 AM–7 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",0,0,"https://lh5.googleusercontent.com/p/AF1QipOT9TxQz8cyll5r2LKKPrfftOFrYNALlG3WlPD5=w408-h544-k-no","","https://www.google.com/maps/place/Luisa+FASHION/@40.8484546,-73.9346597,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2f41fc13b7dbf:0xb465df6df8afc10d!8m2!3d40.8484546!4d-73.9346597!16s%2Fg%2F11g8x77ssx?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.8484546,-73.9346597,"ChIJv307wR_0wokRDcGv-G3fZbQ","US","","[""No wheelchair accessible parking lot""]","null","","Clothingstore"
"Deb███y's███t B██████","Rare book store","127███83r███t, █████████ NY█████████","https://tinyurl.com/debussyscatbooks","","","null","",0,0,"https://lh5.googleusercontent.com/p/AF1QipPSzmFAov0k6hMvbcxKhTNeGSZjEcAqULxtOzyM=w408-h510-k-no","","https://www.google.com/maps/place/Debussy's%20Cat%20Books/data=!4m7!3m6!1s0x89c259c24165eb6f:0x32364cbc7c520823!8m2!3d40.7851049!4d-73.9745088!16s%2Fg%2F11y1gsttlt!19sChIJb-tlQcJZwokRIwhSfLxMNjI?authuser=0&hl=en&rclk=1",40.7851049,-73.9745088,"ChIJb-tlQcJZwokRIwhSfLxMNjI","US","","null","null","","Bookstore"
"On ███iso███ark█████████ea ███","Kitchen furniture store","21 ███6th███, N█████████NY █████████████████████","http://www.onmadisonpark.com/","+12███474███","","{""Friday"":""10 AM–6 PM"",""Monday"":""10 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 AM–6 PM"",""Tuesday"":""10 AM–6 PM"",""Wednesday"":""10 AM–6 PM""}","Closed ⋅ Opens 10 AM Tue",4,4.5,"https://lh5.googleusercontent.com/p/AF1QipMvpw3Wm7JRiPGwShnWE2LqQhzaRa03INDSDZd2=w408-h246-k-no","https://search.google.com/local/reviews?placeid=ChIJTWuS9qZZwokRqlh1EZtCXT0&q=Kitchen+Furniture+Store,+Blanca+Diaz+nyC&authuser=0&hl=en&gl=ES","https://www.google.com/maps/place/On%20Madison%20Park%20%2F%20Arclinea%20NY/data=!4m7!3m6!1s0x89c259a6f6926b4d:0x3d5d429b117558aa!8m2!3d40.7431124!4d-73.9869686!16s%2Fg%2F1q6h_qfby!19sChIJTWuS9qZZwokRqlh1EZtCXT0?authuser=0&hl=en&rclk=1",40.7431124,-73.9869686,"ChIJTWuS9qZZwokRqlh1EZtCXT0","US","","[""Small Business""]","null","","Kitchenfurniturestore"
"Mir███e T███ing█████████ion███","Men's clothing store","28 ███ren███ # █████████rk,████████████","","+12███624███","","{""Friday"":""10 AM–6 PM"",""Monday"":""10 AM–6 PM"",""Saturday"":""10 AM–6 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–6 PM"",""Tuesday"":""10 AM–6 PM"",""Wednesday"":""10 AM–6 PM""}","Closes soon ⋅ 6 PM ⋅ Opens 10 AM Tue",4,4.3,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_eKmp-jlTODFwG7_dygxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.85229&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJH74TSh9awokRUWM4ZNPKR7Q&q=Me+Clothing+Store,+Miracle+Trading+Corporation+28+Warren+St&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Miracle+Trading+Corporation/@40.7143886,-74.0079198,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25a1f4a13be1f:0xb447cad364386351!8m2!3d40.7143886!4d-74.0079198!16s%2Fg%2F1tdzs1cl?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjM0SAFQAw%3D%3D",40.7143886,-74.0079198,"ChIJH74TSh9awokRUWM4ZNPKR7Q","US","","[""No wheelchair accessible parking lot""]","null","","Meclothingstore"
"Mis███inc███YC","Women's clothing store","141███36t███t.,█████████, N█████████","http://www.missfinchnyc.com/","","","{""Friday"":""10 AM–3 PM"",""Monday"":""10 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 AM–5 PM"",""Tuesday"":""10 AM–5 PM"",""Wednesday"":""10 AM–5 PM""}","Closed ⋅ Opens 10 AM Tue",25,4.8,"https://lh5.googleusercontent.com/p/AF1QipPYXzX0kTLd2F1-1uY96JiADhgMPf7b2VSb1738=w648-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJxUXgKKpZwokR_B7OeqYV-Hs&q=Clothing+Store,+MissJennifer123MainStQueen+NY+10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Miss%20Finch%20NYC/data=!4m7!3m6!1s0x89c259aa28e045c5:0x7bf815a67ace1efc!8m2!3d40.7519975!4d-73.9884895!16s%2Fg%2F1tmg7glz!19sChIJxUXgKKpZwokR_B7OeqYV-Hs?authuser=0&hl=en&rclk=1",40.7519975,-73.9884895,"ChIJxUXgKKpZwokR_B7OeqYV-Hs","US","","[""Small business""]","null","","Clothingstore"
"Rin███onc███ge","Jewelry store","400███eec███ St█████████k, █████████","https://ringconcierge.com/","+13███392███","","{""Friday"":""10 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""Closed"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM Tue",216,4.8,"https://lh5.googleusercontent.com/p/AF1QipMz-bntkPFbk35_Gjr7yZcWezEOM4aWXpZdlQNh=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJo1ti-pdZwokRJufqWymN48Q&q=Jewelry+Store,+HoldenRings+65MercerSt+NewYork+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Ring%20Concierge/data=!4m7!3m6!1s0x89c25997fa625ba3:0xc4e38d295beae726!8m2!3d40.7357894!4d-74.0052024!16s%2Fg%2F11p67c50lx!19sChIJo1ti-pdZwokRJufqWymN48Q?authuser=0&hl=en&rclk=1",40.7357894,-74.0052024,"ChIJo1ti-pdZwokRJufqWymN48Q","US","","[""In-store shopping"",""Onsite services""]","null","","Jewelrystore"
"Hol███ Ri███","Jewelry store","65 ███cer███, N█████████NY ██████","http://hiholden.com/","+16███226███","","{""Friday"":""12–7 PM"",""Monday"":""Closed"",""Saturday"":""11 AM–7 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""12–7 PM"",""Tuesday"":""Closed"",""Wednesday"":""1–7 PM""}","Closed ⋅ Opens 1 PM Wed",103,5,"https://lh5.googleusercontent.com/p/AF1QipOaAh6Mc3pc2_fLmXjkt0rr9Cswtvgr5fS1CGB9=w408-h388-k-no","https://search.google.com/local/reviews?placeid=ChIJfeQY9oVZwokRz3zgRwNu5Mg&q=Jewelry+Store,+HoldenRings+65MercerSt+NewYork+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Holden%20Rings/data=!4m7!3m6!1s0x89c25985f618e47d:0xc8e46e0347e07ccf!8m2!3d40.7224487!4d-74.0006203!16s%2Fg%2F11h1zcc1pn!19sChIJfeQY9oVZwokRz3zgRwNu5Mg?authuser=0&hl=en&rclk=1",40.7224487,-74.0006203,"ChIJfeQY9oVZwokRz3zgRwNu5Mg","US","","[""Identifies as Asian-owned"",""Small business""]","null","","Jewelrystore"
"Bes███uy","Electronics store","188███roa███y, █████████ NY█████████","https://stores.bestbuy.com/ny/new-york/1880-broadway-1448.html/?ref=NS&loc=ns100","+12███469███","","null","",5070,4.1,"https://lh5.googleusercontent.com/p/AF1QipNx_6QNiPowxuvEYRdj2wTY62C7hcSf-aHCvKnq=w438-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ39b14vVYwokR6C9QRLVb7GU&q=Electronics+Store,+AblePremium1239BroadwayNew+York+NY+10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Best%20Buy/data=!4m7!3m6!1s0x89c258f5e2f5d6df:0x65ec5bb544502fe8!8m2!3d40.7700221!4d-73.9817138!16s%2Fg%2F1tgcss_t!19sChIJ39b14vVYwokR6C9QRLVb7GU?authuser=0&hl=en&rclk=1",40.7700221,-73.9817138,"ChIJ39b14vVYwokR6C9QRLVb7GU","US","$$","[""Delivery"",""In-store pickup"",""In-store shopping""]","null","","Electronicsstore"
"Her███ge ███d &█████████hn █████████","Men's clothing store","501███dis███Ave█████████k, █████████","https://www.samuelsohn.com/pages/samuelsohn-and-heritage-gold-madison-ave-flagship-retail-store","+16███477███","","{""Friday"":""10 AM–6 PM"",""Monday"":""10:30 AM–6 PM"",""Saturday"":""10:30 AM–5:30 PM"",""Sunday"":""Closed"",""Thursday"":""10:30 AM–5:30 PM"",""Tuesday"":""10:30 AM–6 PM"",""Wednesday"":""10 AM–6 PM""}","Closed ⋅ Opens 10:30 AM Tue",8,4.4,"https://lh5.googleusercontent.com/p/AF1QipOI1bCLfId3LmQDh72srOE6uwEm9JOXBNybYCaU=w408-h271-k-no","https://search.google.com/local/reviews?placeid=ChIJGelKGvtYwokRbivuXkAsCPg&q=Meclothingstore,+Heritage+Gold501MadisonAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Heritage+Gold+%26+Samuelsohn+Flagship/@40.7591735,-73.9744033,17z/data=!3m1!4b1!4m6!3m5!1s0x89c258fb1a4ae919:0xf8082c405eee2b6e!8m2!3d40.7591735!4d-73.9744033!16s%2Fg%2F1tfp_rl7?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7591735,-73.9744033,"ChIJGelKGvtYwokRbivuXkAsCPg","US","$$$$","[""Small business""]","null","","Meclothingstore"
"Mej███","Jewelry store","43 ███ing███, N█████████NY ██████","https://mejuri.com/ca/en/stores/soho","+16███820███","","{""Friday"":""11 AM–8 PM"",""Monday"":""11 AM–8 PM"",""Saturday"":""11 AM–8 PM"",""Sunday"":""11 AM–8 PM"",""Thursday"":""11 AM–8 PM"",""Tuesday"":""11 AM–8 PM"",""Wednesday"":""11 AM–8 PM""}","Closed ⋅ Opens 11 AM",451,3.8,"https://lh5.googleusercontent.com/p/AF1QipM6tbFR7SAvzCQ3_WKhEx3VBoM5khkE8A9LfIcr=w408-h272-k-no","https://search.google.com/local/reviews?placeid=ChIJoymEmBZZwokRdrpcsxl7Vqg&q=Jewelry+Store,+Mejuri+43SpringSt+NewYork+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mejuri/@40.7220259,-73.9960189,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25916988429a3:0xa8567b19b35cba76!8m2!3d40.7220259!4d-73.9960189!16s%2Fg%2F11gxvsv3kk?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7220259,-73.9960189,"ChIJoymEmBZZwokRdrpcsxl7Vqg","US","","[""Identifies as women-owned""]","null","","Jewelrystore"
"Sar███ Fa███on","Clothing store","200███mst███am █████████Yor████████████","","","","{""Friday"":""10 AM–6:30 PM"",""Monday"":""10 AM–6:30 PM"",""Saturday"":""10 AM–6:30 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–6:30 PM"",""Tuesday"":""10 AM–6:30 PM"",""Wednesday"":""10 AM–6:30 PM""}","Closed ⋅ Opens 10 AM Tue",6,4.8,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AWhCL0wH44Ip0iD5xairQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.36034&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJM6tak4P2wokRgzPU_Gg3q7A&q=Clothing+Store,+SarFashion2005AmsterdamAveNew+York+NY+10032,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Sary's+Fashion/@40.8342802,-73.9407839,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2f683935aab33:0xb0ab3768fcd43383!8m2!3d40.8342802!4d-73.9407839!16s%2Fg%2F11c5z_6z4j?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.8342802,-73.9407839,"ChIJM6tak4P2wokRgzPU_Gg3q7A","US","","[""Quick visit""]","null","","Clothingstore"
"Sta███& L███rty█████████","Men's clothing store","176███h A███ Ne█████████Y 1██████","https://stateandliberty.com/pages/clothing-store-new-york-flat-iron-176-5th-ave?location=new-york-flatiron-new-york-ny","+19███441███","","{""Friday"":""11 AM–8 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""11 AM–8 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM Tue",76,4.7,"https://lh5.googleusercontent.com/p/AF1QipOx1AXicf2VcS8S87w0MAEllciOrQgiAJtqRG9u=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJs8CzMBRZwokRsVrz0_MjVMI&q=Clothing+Store,+meFifthAve%26E54thSt+New+York+NY,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/State%20%26%20Liberty%20Clothing/data=!4m7!3m6!1s0x89c2591430b3c0b3:0xc25423f3d3f35ab1!8m2!3d40.7412006!4d-73.9902052!16s%2Fg%2F11jt2d9hc2!19sChIJs8CzMBRZwokRsVrz0_MjVMI?authuser=0&hl=en&rclk=1",40.7412006,-73.9902052,"ChIJs8CzMBRZwokRsVrz0_MjVMI","US","","[""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Clothingstore"
"GIN███E N███","Jewelry store","126███adi███ Av█████████rk,█████████████████████tes███","http://ginette-ny.com/","+12███222███","","{""Friday"":""10:30 a.m.–6:30 p.m."",""Monday"":""10:30 a.m.–6:30 p.m."",""Saturday"":""10:30 a.m.–6:30 p.m."",""Sunday"":""11 a.m.–5 p.m."",""Thursday"":""10:30 a.m.–6:30 p.m."",""Tuesday"":""10:30 a.m.–6:30 p.m."",""Wednesday"":""10:30 a.m.–6:30 p.m.""}","Closed ⋅ Opens 10:30 a.m. Wed",82,4.9,"https://lh5.googleusercontent.com/p/AF1QipPQ9NnTgPSwWBoNoIW1lW5-Hbo4SN1-H8vaS2eS=w408-h408-k-no","https://search.google.com/local/reviews?placeid=ChIJwTnL4qFZwokR_qi_EWXm5z0&q=Jewelry+Store,+Ginette+Jewelry+250MainStE&authuser=0&hl=en&gl=CA","https://www.google.com/maps/place/GINETTE%20NY/data=!4m7!3m6!1s0x89c259a1e2cb39c1:0x3de7e66511bfa8fe!8m2!3d40.7836381!4d-73.9569630!16s%2Fg%2F11h553fz_q!19sChIJwTnL4qFZwokR_qi_EWXm5z0?authuser=0&hl=en&rclk=1",40.7836381,-73.956963,"ChIJwTnL4qFZwokR_qi_EWXm5z0","US","","[""Onsite services""]","null","","Jewelrystore"
"Taj███wel███","Jewelry store","375███h A███ Ne█████████Y 1██████","","+12███919███","","{""Friday"":""11:30 AM–6 PM"",""Monday"":""11:30 AM–6 PM"",""Saturday"":""11 AM–5:30 PM"",""Sunday"":""Closed"",""Thursday"":""11:30 AM–6 PM"",""Tuesday"":""11:30 AM–6 PM"",""Wednesday"":""11:30 AM–6 PM""}","Closed ⋅ Opens 11:30 AM",41,4.7,"https://lh5.googleusercontent.com/p/AF1QipNYgPC9T00EB8Z0M9Uaumt_zJR1SkRlpl7Mpo-2=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ-QfAVJFZwokR4AzvFRmRNmM&q=Jewelry+Store,+TAIJewelry262MottS+New+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Taj%20Jewelry/data=!4m7!3m6!1s0x89c2599154c007f9:0x6336911915ef0ce0!8m2!3d40.7328305!4d-74.0003944!16s%2Fg%2F1w347jfn!19sChIJ-QfAVJFZwokR4AzvFRmRNmM?authuser=0&hl=en&rclk=1",40.7328305,-74.0003944,"ChIJ-QfAVJFZwokR4AzvFRmRNmM","US","","[""Onsite services""]","null","","Jewelrystore"
"Ste███Mad███","Shoe store","41 ███4th███., █████████ NY█████████","http://www.stevemadden.com/","+12███363███","Source for trendy men's/women's footwear. Chain retailer featuring a variety of fashion-forward footwear & accessories for men & women.","{""Friday"":""10 AM–9 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–9 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Thu",196,3.8,"https://lh5.googleusercontent.com/p/AF1QipNJSjDRq-CjkAiBaxY7T2oeu6tS8KHj9IL4wUaj=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ6V6_balZwokRSVPZGn-NMEI&q=Shoe+Store,+SteveMadden41W34thSt.New+York+NY+10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Steve+Madden/@40.7496097,-73.9868489,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259a96dbf5ee9:0x42308d7f1ad95349!8m2!3d40.7496097!4d-73.9868489!16s%2Fg%2F1xgrnvx6?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMi4wIKXMDSoASAFQAw%3D%3D",40.7496097,-73.9868489,"ChIJ6V6_balZwokRSVPZGn-NMEI","US","$$","[""In-store pickup"",""Onsite services""]","null","","Shoestore"
"Kov███ro.███ue █████████dwa███","Hardware store","189███h A███ Ne█████████Y 1██████","http://www.truevalue.com/kovebrotruevalue","+12███294███","Old-school shop selling hardware & tools. Long-standing corner hardware store with tools & supplies for electrical, plumbing & other projects.","{""Friday"":""8 AM–6 PM"",""Monday"":""8 AM–6 PM"",""Saturday"":""9 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""8 AM–6 PM"",""Tuesday"":""8 AM–6 PM"",""Wednesday"":""8 AM–6 PM""}","Closed ⋅ Opens 8 AM Thu",67,4.3,"https://lh5.googleusercontent.com/p/AF1QipNA7xEJmSxfcu7Av5iYDTAcDb6wK-KIzA1J3axZ=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ-QV7aLtZwokRKLLKpuVlPgc&q=Hardware+Store,+QueensboroHardwareCo11572ndAveNew+York+NY+10065,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Kove%20Bro.%20True%20Value%20Hardware/data=!4m7!3m6!1s0x89c259bb687b05f9:0x73e65e5a6cab228!8m2!3d40.7428433!4d-73.9963018!16s%2Fg%2F1tgny3zq!19sChIJ-QV7aLtZwokRKLLKpuVlPgc?authuser=0&hl=en&rclk=1",40.7428433,-73.9963018,"ChIJ-QV7aLtZwokRKLLKpuVlPgc","US","","[""In-store shopping""]","null","","Hardwarestore"
"Boo███rc","Book store","400███eec███ St█████████k, █████████████████████es","http://marcjacobs.com/","+12███204███","Marc Jacobs shop with books & trinkets. Quaint shop with an eclectic collection of mostly coffee-table books, plus Marc Jacobs trinkets.","{""Friday"":""11 AM–5 PM"",""Monday"":""11 AM–5 PM"",""Saturday"":""11 AM–5 PM"",""Sunday"":""11 AM–5 PM"",""Thursday"":""11 AM–5 PM"",""Tuesday"":""11 AM–5 PM"",""Wednesday"":""11 AM–5 PM""}","Closed ⋅ Opens 11 AM Thu",108,4,"https://lh5.googleusercontent.com/p/AF1QipP5yD7LqJOm1UbjZRuYzUzdG_S8umy1YfkZLBfc=w408-h273-k-no","https://search.google.com/local/reviews?placeid=ChIJQYj_3pRZwokReHvraw-Pa90&q=Bookstore,+KomiyamaBookStoreJapan%E3%80%92101-0051TokyoChiyodaCityKandaJinbocho1Chome%E2%88%92%EF%BC%97,+JP&authuser=0&hl=en&gl=JP","https://www.google.com/maps/place/Bookmarc/data=!4m7!3m6!1s0x89c25994deff8841:0xdd6b8f0f6beb7b78!8m2!3d40.7358184!4d-74.0052325!16s%2Fg%2F1tcysrcm!19sChIJQYj_3pRZwokReHvraw-Pa90?authuser=0&hl=en&rclk=1",40.7358184,-74.0052325,"ChIJQYj_3pRZwokReHvraw-Pa90","US","$$","[""Delivery"",""In-store pick-up"",""In-store shopping"",""No same-day delivery""]","null","","Bookstore"
